"Year","Category","Nominee","Won"
1994,"ACTRESS IN A SUPPORTING ROLE","Bullets over Broadway","yes"
1994,"CINEMATOGRAPHY","Forrest Gump","no"
1994,"CINEMATOGRAPHY","Legends of the Fall","yes"
1994,"CINEMATOGRAPHY","Red","no"
1994,"CINEMATOGRAPHY","The Shawshank Redemption","no"
1994,"CINEMATOGRAPHY","Wyatt Earp","no"
1994,"COSTUME DESIGN","The Adventures of Priscilla; Queen of the Desert","yes"
1994,"COSTUME DESIGN","Bullets over Broadway","no"
1994,"COSTUME DESIGN","Little Women","no"
1994,"COSTUME DESIGN","Maverick","no"
1994,"COSTUME DESIGN","Queen Margot","no"
1994,"DIRECTING","Bullets over Broadway","no"
1994,"DIRECTING","Forrest Gump","yes"
1994,"DIRECTING","Pulp Fiction","no"
1994,"DIRECTING","Quiz Show","no"
1994,"DIRECTING","Red","no"
1994,"FILM EDITING","Forrest Gump","yes"
1994,"FILM EDITING","Hoop Dreams","no"
1994,"FILM EDITING","Pulp Fiction","no"
1994,"FILM EDITING","The Shawshank Redemption","no"
1994,"FILM EDITING","Speed","no"
1994,"BEST PICTURE","Forrest Gump","yes"
1994,"BEST PICTURE","Four Weddings and a Funeral","no"
1994,"BEST PICTURE","Pulp Fiction","no"
1994,"BEST PICTURE","Quiz Show","no"
1994,"BEST PICTURE","The Shawshank Redemption","no"
1995,"ACTOR IN A LEADING ROLE","Leaving Las Vegas","yes"
1995,"ACTOR IN A LEADING ROLE","Mr. Holland's Opus","no"
1995,"ACTOR IN A LEADING ROLE","Nixon","no"
1995,"ACTOR IN A LEADING ROLE","Dead Man Walking","no"
1995,"ACTOR IN A LEADING ROLE","The Postman (Il Postino)","no"
1995,"ACTOR IN A SUPPORTING ROLE","Babe","no"
1995,"ACTOR IN A SUPPORTING ROLE","Apollo 13","no"
1995,"ACTOR IN A SUPPORTING ROLE","12 Monkeys","no"
1995,"ACTOR IN A SUPPORTING ROLE","Rob Roy","no"
1995,"ACTOR IN A SUPPORTING ROLE","The Usual Suspects","yes"
1995,"ACTRESS IN A LEADING ROLE","Dead Man Walking","yes"
1995,"ACTRESS IN A LEADING ROLE","Leaving Las Vegas","no"
1995,"ACTRESS IN A LEADING ROLE","Casino","no"
1995,"ACTRESS IN A LEADING ROLE","The Bridges of Madison County","no"
1995,"ACTRESS IN A LEADING ROLE","Sense and Sensibility","no"
1995,"ACTRESS IN A SUPPORTING ROLE","Nixon","no"
1995,"ACTRESS IN A SUPPORTING ROLE","Apollo 13","no"
1995,"ACTRESS IN A SUPPORTING ROLE","Mighty Aphrodite","yes"
1995,"ACTRESS IN A SUPPORTING ROLE","Georgia","no"
1995,"ACTRESS IN A SUPPORTING ROLE","Sense and Sensibility","no"
1995,"CINEMATOGRAPHY","Batman Forever","no"
1995,"CINEMATOGRAPHY","Braveheart","yes"
1995,"CINEMATOGRAPHY","A Little Princess","no"
1995,"CINEMATOGRAPHY","Sense and Sensibility","no"
1995,"CINEMATOGRAPHY","Shanghai Triad","no"
1995,"COSTUME DESIGN","Braveheart","no"
1995,"COSTUME DESIGN","Restoration","yes"
1995,"COSTUME DESIGN","Richard III","no"
1995,"COSTUME DESIGN","Sense and Sensibility","no"
1995,"COSTUME DESIGN","12 Monkeys","no"
1995,"DIRECTING","Babe","no"
1995,"DIRECTING","Braveheart","yes"
1995,"DIRECTING","Dead Man Walking","no"
1995,"DIRECTING","Leaving Las Vegas","no"
1995,"DIRECTING","The Postman (Il Postino)","no"
1995,"FILM EDITING","Apollo 13","yes"
1995,"FILM EDITING","Babe","no"
1995,"FILM EDITING","Braveheart","no"
1995,"FILM EDITING","Crimson Tide","no"
1995,"FILM EDITING","Seven","no"
1995,"BEST PICTURE","Apollo 13","no"
1995,"BEST PICTURE","Babe","no"
1995,"BEST PICTURE","Braveheart","yes"
1995,"BEST PICTURE","The Postman (Il Postino)","no"
1995,"BEST PICTURE","Sense and Sensibility","no"
1996,"ACTOR IN A LEADING ROLE","Jerry Maguire","no"
1996,"ACTOR IN A LEADING ROLE","The English Patient","no"
1996,"ACTOR IN A LEADING ROLE","The People vs. Larry Flynt","no"
1996,"ACTOR IN A LEADING ROLE","Shine","yes"
1996,"ACTOR IN A LEADING ROLE","Sling Blade","no"
1996,"ACTOR IN A SUPPORTING ROLE","Jerry Maguire","yes"
1996,"ACTOR IN A SUPPORTING ROLE","Fargo","no"
1996,"ACTOR IN A SUPPORTING ROLE","Shine","no"
1996,"ACTOR IN A SUPPORTING ROLE","Primal Fear","no"
1996,"ACTOR IN A SUPPORTING ROLE","Ghosts of Mississippi","no"
1996,"ACTRESS IN A LEADING ROLE","Secrets & Lies","no"
1996,"ACTRESS IN A LEADING ROLE","Marvin's Room","no"
1996,"ACTRESS IN A LEADING ROLE","Fargo","yes"
1996,"ACTRESS IN A LEADING ROLE","The English Patient","no"
1996,"ACTRESS IN A LEADING ROLE","Breaking the Waves","no"
1996,"ACTRESS IN A SUPPORTING ROLE","The Crucible","no"
1996,"ACTRESS IN A SUPPORTING ROLE","The Mirror Has Two Faces","no"
1996,"ACTRESS IN A SUPPORTING ROLE","The English Patient","yes"
1996,"ACTRESS IN A SUPPORTING ROLE","The Portrait of a Lady","no"
1996,"ACTRESS IN A SUPPORTING ROLE","Secrets & Lies","no"
1996,"CINEMATOGRAPHY","The English Patient","yes"
1996,"CINEMATOGRAPHY","Evita","no"
1996,"CINEMATOGRAPHY","Fargo","no"
1996,"CINEMATOGRAPHY","Fly Away Home","no"
1996,"CINEMATOGRAPHY","Michael Collins","no"
1996,"COSTUME DESIGN","Angels and Insects","no"
1996,"COSTUME DESIGN","Emma","no"
1996,"COSTUME DESIGN","The English Patient","yes"
1996,"COSTUME DESIGN","Hamlet","no"
1996,"COSTUME DESIGN","The Portrait of a Lady","no"
1996,"DIRECTING","The English Patient","yes"
1996,"DIRECTING","Fargo","no"
1996,"DIRECTING","The People vs. Larry Flynt","no"
1996,"DIRECTING","Secrets & Lies","no"
1996,"DIRECTING","Shine","no"
1996,"FILM EDITING","The English Patient","yes"
1996,"FILM EDITING","Evita","no"
1996,"FILM EDITING","Fargo","no"
1996,"FILM EDITING","Jerry Maguire","no"
1996,"FILM EDITING","Shine","no"
1996,"BEST PICTURE","The English Patient","yes"
1996,"BEST PICTURE","Fargo","no"
1996,"BEST PICTURE","Jerry Maguire","no"
1996,"BEST PICTURE","Secrets & Lies","no"
1996,"BEST PICTURE","Shine","no"
1997,"ACTOR IN A LEADING ROLE","Good Will Hunting","no"
1997,"ACTOR IN A LEADING ROLE","The Apostle","no"
1997,"ACTOR IN A LEADING ROLE","Ulee's Gold","no"
1997,"ACTOR IN A LEADING ROLE","Wag the Dog","no"
1997,"ACTOR IN A LEADING ROLE","As Good as It Gets","yes"
1997,"ACTOR IN A SUPPORTING ROLE","Jackie Brown","no"
1997,"ACTOR IN A SUPPORTING ROLE","Amistad","no"
1997,"ACTOR IN A SUPPORTING ROLE","As Good as It Gets","no"
1997,"ACTOR IN A SUPPORTING ROLE","Boogie Nights","no"
1997,"ACTOR IN A SUPPORTING ROLE","Good Will Hunting","yes"
1997,"ACTRESS IN A LEADING ROLE","The Wings of the Dove","no"
1997,"ACTRESS IN A LEADING ROLE","Afterglow","no"
1997,"ACTRESS IN A LEADING ROLE","Mrs. Brown","no"
1997,"ACTRESS IN A LEADING ROLE","As Good as It Gets","yes"
1997,"ACTRESS IN A LEADING ROLE","Titanic","no"
1997,"ACTRESS IN A SUPPORTING ROLE","L.A. Confidential","yes"
1997,"ACTRESS IN A SUPPORTING ROLE","In & Out","no"
1997,"ACTRESS IN A SUPPORTING ROLE","Good Will Hunting","no"
1997,"ACTRESS IN A SUPPORTING ROLE","Boogie Nights","no"
1997,"ACTRESS IN A SUPPORTING ROLE","Titanic","no"
1997,"CINEMATOGRAPHY","Amistad","no"
1997,"CINEMATOGRAPHY","Kundun","no"
1997,"CINEMATOGRAPHY","L.A. Confidential","no"
1997,"CINEMATOGRAPHY","Titanic","yes"
1997,"CINEMATOGRAPHY","The Wings of the Dove","no"
1997,"COSTUME DESIGN","Amistad","no"
1997,"COSTUME DESIGN","Kundun","no"
1997,"COSTUME DESIGN","Oscar and Lucinda","no"
1997,"COSTUME DESIGN","Titanic","yes"
1997,"COSTUME DESIGN","The Wings of the Dove","no"
1997,"DIRECTING","The Full Monty","no"
1997,"DIRECTING","Good Will Hunting","no"
1997,"DIRECTING","L.A. Confidential","no"
1997,"DIRECTING","The Sweet Hereafter","no"
1997,"DIRECTING","Titanic","yes"
1997,"FILM EDITING","Air Force One","no"
1997,"FILM EDITING","As Good as It Gets","no"
1997,"FILM EDITING","Good Will Hunting","no"
1997,"FILM EDITING","L.A. Confidential","no"
1997,"FILM EDITING","Titanic","yes"
1997,"BEST PICTURE","As Good as It Gets","no"
1997,"BEST PICTURE","The Full Monty","no"
1997,"BEST PICTURE","Good Will Hunting","no"
1997,"BEST PICTURE","L.A. Confidential","no"
1997,"BEST PICTURE","Titanic","yes"
1998,"ACTOR IN A LEADING ROLE","Life Is Beautiful","yes"
1998,"ACTOR IN A LEADING ROLE","Saving Private Ryan","no"
1998,"ACTOR IN A LEADING ROLE","Gods and Monsters","no"
1998,"ACTOR IN A LEADING ROLE","Affliction","no"
1998,"ACTOR IN A LEADING ROLE","American History X","no"
1998,"ACTOR IN A SUPPORTING ROLE","Affliction","yes"
1998,"ACTOR IN A SUPPORTING ROLE","A Civil Action","no"
1998,"ACTOR IN A SUPPORTING ROLE","The Truman Show","no"
1998,"ACTOR IN A SUPPORTING ROLE","Shakespeare in Love","no"
1998,"ACTOR IN A SUPPORTING ROLE","A Simple Plan","no"
1998,"ACTRESS IN A LEADING ROLE","Elizabeth","no"
1998,"ACTRESS IN A LEADING ROLE","Central Station","no"
1998,"ACTRESS IN A LEADING ROLE","Shakespeare in Love","yes"
1998,"ACTRESS IN A LEADING ROLE","One True Thing","no"
1998,"ACTRESS IN A LEADING ROLE","Hilary and Jackie","no"
1998,"ACTRESS IN A SUPPORTING ROLE","Primary Colors","no"
1998,"ACTRESS IN A SUPPORTING ROLE","Little Voice","no"
1998,"ACTRESS IN A SUPPORTING ROLE","Shakespeare in Love","yes"
1998,"ACTRESS IN A SUPPORTING ROLE","Hilary and Jackie","no"
1998,"ACTRESS IN A SUPPORTING ROLE","Gods and Monsters","no"
1998,"CINEMATOGRAPHY","A Civil Action","no"
1998,"CINEMATOGRAPHY","Elizabeth","no"
1998,"CINEMATOGRAPHY","Saving Private Ryan","yes"
1998,"CINEMATOGRAPHY","Shakespeare in Love","no"
1998,"CINEMATOGRAPHY","The Thin Red Line","no"
1998,"COSTUME DESIGN","Beloved","no"
1998,"COSTUME DESIGN","Elizabeth","no"
1998,"COSTUME DESIGN","Pleasantville","no"
1998,"COSTUME DESIGN","Shakespeare in Love","yes"
1998,"COSTUME DESIGN","Velvet Goldmine","no"
1998,"DIRECTING","Life Is Beautiful","no"
1998,"DIRECTING","Saving Private Ryan","yes"
1998,"DIRECTING","Shakespeare in Love","no"
1998,"DIRECTING","The Thin Red Line","no"
1998,"DIRECTING","The Truman Show","no"
1998,"FILM EDITING","Life Is Beautiful","no"
1998,"FILM EDITING","Out of Sight","no"
1998,"FILM EDITING","Saving Private Ryan","yes"
1998,"FILM EDITING","Shakespeare in Love","no"
1998,"FILM EDITING","The Thin Red Line","no"
1998,"BEST PICTURE","Elizabeth","no"
1998,"BEST PICTURE","Life Is Beautiful","no"
1998,"BEST PICTURE","Saving Private Ryan","no"
1998,"BEST PICTURE","Shakespeare in Love","yes"
1998,"BEST PICTURE","The Thin Red Line","no"
1999,"ACTOR IN A LEADING ROLE","The Insider","no"
1999,"ACTOR IN A LEADING ROLE","The Straight Story","no"
1999,"ACTOR IN A LEADING ROLE","Sweet and Lowdown","no"
1999,"ACTOR IN A LEADING ROLE","American Beauty","yes"
1999,"ACTOR IN A LEADING ROLE","The Hurricane","no"
1999,"ACTOR IN A SUPPORTING ROLE","The Cider House Rules","yes"
1999,"ACTOR IN A SUPPORTING ROLE","Magnolia","no"
1999,"ACTOR IN A SUPPORTING ROLE","The Green Mile","no"
1999,"ACTOR IN A SUPPORTING ROLE","The Talented Mr. Ripley","no"
1999,"ACTOR IN A SUPPORTING ROLE","The Sixth Sense","no"
1999,"ACTRESS IN A LEADING ROLE","American Beauty","no"
1999,"ACTRESS IN A LEADING ROLE","Tumbleweeds","no"
1999,"ACTRESS IN A LEADING ROLE","The End of the Affair","no"
1999,"ACTRESS IN A LEADING ROLE","Music of the Heart","no"
1999,"ACTRESS IN A LEADING ROLE","Boys Don't Cry","yes"
1999,"ACTRESS IN A SUPPORTING ROLE","The Sixth Sense","no"
1999,"ACTRESS IN A SUPPORTING ROLE","Girl; Interrupted","yes"
1999,"ACTRESS IN A SUPPORTING ROLE","Being John Malkovich","no"
1999,"ACTRESS IN A SUPPORTING ROLE","Sweet and Lowdown","no"
1999,"ACTRESS IN A SUPPORTING ROLE","Boys Don't Cry","no"
1999,"CINEMATOGRAPHY","American Beauty","yes"
1999,"CINEMATOGRAPHY","The End of the Affair","no"
1999,"CINEMATOGRAPHY","The Insider","no"
1999,"CINEMATOGRAPHY","Sleepy Hollow","no"
1999,"CINEMATOGRAPHY","Snow Falling on Cedars","no"
1999,"COSTUME DESIGN","Anna and the King","no"
1999,"COSTUME DESIGN","Sleepy Hollow","no"
1999,"COSTUME DESIGN","The Talented Mr. Ripley","no"
1999,"COSTUME DESIGN","Titus","no"
1999,"COSTUME DESIGN","Topsy-Turvy","yes"
1999,"DIRECTING","American Beauty","yes"
1999,"DIRECTING","Being John Malkovich","no"
1999,"DIRECTING","The Cider House Rules","no"
1999,"DIRECTING","The Insider","no"
1999,"DIRECTING","The Sixth Sense","no"
1999,"FILM EDITING","American Beauty","no"
1999,"FILM EDITING","The Cider House Rules","no"
1999,"FILM EDITING","The Insider","no"
1999,"FILM EDITING","The Matrix","yes"
1999,"FILM EDITING","The Sixth Sense","no"
1999,"BEST PICTURE","American Beauty","yes"
1999,"BEST PICTURE","The Cider House Rules","no"
1999,"BEST PICTURE","The Green Mile","no"
1999,"BEST PICTURE","The Insider","no"
1999,"BEST PICTURE","The Sixth Sense","no"
2000,"ACTOR IN A LEADING ROLE","Before Night Falls","no"
2000,"ACTOR IN A LEADING ROLE","Gladiator","yes"
2000,"ACTOR IN A LEADING ROLE","Cast Away","no"
2000,"ACTOR IN A LEADING ROLE","Pollock","no"
2000,"ACTOR IN A LEADING ROLE","Quills","no"
2000,"ACTOR IN A SUPPORTING ROLE","The Contender","no"
2000,"ACTOR IN A SUPPORTING ROLE","Shadow of the Vampire","no"
2000,"ACTOR IN A SUPPORTING ROLE","Traffic","yes"
2000,"ACTOR IN A SUPPORTING ROLE","Erin Brockovich","no"
2000,"ACTOR IN A SUPPORTING ROLE","Gladiator","no"
2000,"ACTRESS IN A LEADING ROLE","The Contender","no"
2000,"ACTRESS IN A LEADING ROLE","Chocolat","no"
2000,"ACTRESS IN A LEADING ROLE","Requiem for a Dream","no"
2000,"ACTRESS IN A LEADING ROLE","You Can Count on Me","no"
2000,"ACTRESS IN A LEADING ROLE","Erin Brockovich","yes"
2000,"ACTRESS IN A SUPPORTING ROLE","Chocolat","no"
2000,"ACTRESS IN A SUPPORTING ROLE","Pollock","yes"
2000,"ACTRESS IN A SUPPORTING ROLE","Almost Famous","no"
2000,"ACTRESS IN A SUPPORTING ROLE","Almost Famous","no"
2000,"ACTRESS IN A SUPPORTING ROLE","Billy Elliot","no"
2000,"CINEMATOGRAPHY","Crouching Tiger; Hidden Dragon","yes"
2000,"CINEMATOGRAPHY","Gladiator","no"
2000,"CINEMATOGRAPHY","Mal?na","no"
2000,"CINEMATOGRAPHY","O Brother; Where Art Thou?","no"
2000,"CINEMATOGRAPHY","The Patriot","no"
2000,"COSTUME DESIGN","Crouching Tiger; Hidden Dragon","no"
2000,"COSTUME DESIGN","Dr. Seuss' How the Grinch Stole Christmas","no"
2000,"COSTUME DESIGN","Gladiator","yes"
2000,"COSTUME DESIGN","102 Dalmatians","no"
2000,"COSTUME DESIGN","Quills","no"
2000,"DIRECTING","Billy Elliot","no"
2000,"DIRECTING","Crouching Tiger; Hidden Dragon","no"
2000,"DIRECTING","Erin Brockovich","no"
2000,"DIRECTING","Gladiator","no"
2000,"DIRECTING","Traffic","yes"
2000,"FILM EDITING","Almost Famous","no"
2000,"FILM EDITING","Crouching Tiger; Hidden Dragon","no"
2000,"FILM EDITING","Gladiator","no"
2000,"FILM EDITING","Traffic","yes"
2000,"FILM EDITING","Wonder Boys","no"
2000,"BEST PICTURE","Chocolat","no"
2000,"BEST PICTURE","Crouching Tiger; Hidden Dragon","no"
2000,"BEST PICTURE","Erin Brockovich","no"
2000,"BEST PICTURE","Gladiator","yes"
2000,"BEST PICTURE","Traffic","no"
2000,"SOUND EDITING","Space Cowboys","no"
2000,"SOUND EDITING","U-571","yes"
2001,"ACTOR IN A LEADING ROLE","A Beautiful Mind","no"
2001,"ACTOR IN A LEADING ROLE","I Am Sam","no"
2001,"ACTOR IN A LEADING ROLE","Ali","no"
2001,"ACTOR IN A LEADING ROLE","Training Day","yes"
2001,"ACTOR IN A LEADING ROLE","In the Bedroom","no"
2001,"ACTOR IN A SUPPORTING ROLE","Iris","yes"
2001,"ACTOR IN A SUPPORTING ROLE","Training Day","no"
2001,"ACTOR IN A SUPPORTING ROLE","Sexy Beast","no"
2001,"ACTOR IN A SUPPORTING ROLE","The Lord of the Rings: The Fellowship of the Ring","no"
2001,"ACTOR IN A SUPPORTING ROLE","Ali","no"
2001,"ACTRESS IN A LEADING ROLE","Monster's Ball","yes"
2001,"ACTRESS IN A LEADING ROLE","Iris","no"
2001,"ACTRESS IN A LEADING ROLE","Moulin Rouge","no"
2001,"ACTRESS IN A LEADING ROLE","In the Bedroom","no"
2001,"ACTRESS IN A LEADING ROLE","Bridget Jones's Diary","no"
2001,"ACTRESS IN A SUPPORTING ROLE","A Beautiful Mind","yes"
2001,"ACTRESS IN A SUPPORTING ROLE","Gosford Park","no"
2001,"ACTRESS IN A SUPPORTING ROLE","Gosford Park","no"
2001,"ACTRESS IN A SUPPORTING ROLE","In the Bedroom","no"
2001,"ACTRESS IN A SUPPORTING ROLE","Iris","no"
2001,"CINEMATOGRAPHY","Am?lie","no"
2001,"CINEMATOGRAPHY","Black Hawk Down","no"
2001,"CINEMATOGRAPHY","The Lord of the Rings: The Fellowship of the Ring","yes"
2001,"CINEMATOGRAPHY","The Man Who Wasn't There","no"
2001,"CINEMATOGRAPHY","Moulin Rouge","no"
2001,"COSTUME DESIGN","The Affair of the Necklace","no"
2001,"COSTUME DESIGN","Gosford Park","no"
2001,"COSTUME DESIGN","Harry Potter and the Sorcerer's Stone","no"
2001,"COSTUME DESIGN","The Lord of the Rings: The Fellowship of the Ring","no"
2001,"COSTUME DESIGN","Moulin Rouge","yes"
2001,"DIRECTING","A Beautiful Mind","yes"
2001,"DIRECTING","Black Hawk Down","no"
2001,"DIRECTING","Gosford Park","no"
2001,"DIRECTING","The Lord of the Rings: The Fellowship of the Ring","no"
2001,"DIRECTING","Mulholland Drive","no"
2001,"FILM EDITING","A Beautiful Mind","no"
2001,"FILM EDITING","Black Hawk Down","yes"
2001,"FILM EDITING","The Lord of the Rings: The Fellowship of the Ring","no"
2001,"FILM EDITING","Memento","no"
2001,"FILM EDITING","Moulin Rouge","no"
2001,"BEST PICTURE","A Beautiful Mind","yes"
2001,"BEST PICTURE","Gosford Park","no"
2001,"BEST PICTURE","In the Bedroom","no"
2001,"BEST PICTURE","The Lord of the Rings: The Fellowship of the Ring","no"
2001,"BEST PICTURE","Moulin Rouge","no"
2001,"SOUND EDITING","Monsters; Inc.","no"
2001,"SOUND EDITING","Pearl Harbor","yes"
2002,"ACTOR IN A LEADING ROLE","The Pianist","yes"
2002,"ACTOR IN A LEADING ROLE","Adaptation","no"
2002,"ACTOR IN A LEADING ROLE","The Quiet American","no"
2002,"ACTOR IN A LEADING ROLE","Gangs of New York","no"
2002,"ACTOR IN A LEADING ROLE","About Schmidt","no"
2002,"ACTOR IN A SUPPORTING ROLE","Adaptation","yes"
2002,"ACTOR IN A SUPPORTING ROLE","The Hours","no"
2002,"ACTOR IN A SUPPORTING ROLE","Road to Perdition","no"
2002,"ACTOR IN A SUPPORTING ROLE","Chicago","no"
2002,"ACTOR IN A SUPPORTING ROLE","Catch Me If You Can","no"
2002,"ACTRESS IN A LEADING ROLE","Frida","no"
2002,"ACTRESS IN A LEADING ROLE","The Hours","yes"
2002,"ACTRESS IN A LEADING ROLE","Unfaithful","no"
2002,"ACTRESS IN A LEADING ROLE","Far from Heaven","no"
2002,"ACTRESS IN A LEADING ROLE","Chicago","no"
2002,"ACTRESS IN A SUPPORTING ROLE","About Schmidt","no"
2002,"ACTRESS IN A SUPPORTING ROLE","The Hours","no"
2002,"ACTRESS IN A SUPPORTING ROLE","Chicago","no"
2002,"ACTRESS IN A SUPPORTING ROLE","Adaptation","no"
2002,"ACTRESS IN A SUPPORTING ROLE","Chicago","yes"
2002,"CINEMATOGRAPHY","Chicago","no"
2002,"CINEMATOGRAPHY","Far from Heaven","no"
2002,"CINEMATOGRAPHY","Gangs of New York","no"
2002,"CINEMATOGRAPHY","The Pianist","no"
2002,"CINEMATOGRAPHY","Road to Perdition","yes"
2002,"COSTUME DESIGN","Chicago","yes"
2002,"COSTUME DESIGN","Frida","no"
2002,"COSTUME DESIGN","Gangs of New York","no"
2002,"COSTUME DESIGN","The Hours","no"
2002,"COSTUME DESIGN","The Pianist","no"
2002,"DIRECTING","Chicago","no"
2002,"DIRECTING","Gangs of New York","no"
2002,"DIRECTING","The Hours","no"
2002,"DIRECTING","The Pianist","yes"
2002,"DIRECTING","Talk to Her","no"
2002,"FILM EDITING","Chicago","yes"
2002,"FILM EDITING","Gangs of New York","no"
2002,"FILM EDITING","The Hours","no"
2002,"FILM EDITING","The Lord of the Rings: The Two Towers","no"
2002,"FILM EDITING","The Pianist","no"
2002,"BEST PICTURE","Chicago","yes"
2002,"BEST PICTURE","Gangs of New York","no"
2002,"BEST PICTURE","The Hours","no"
2002,"BEST PICTURE","The Lord of the Rings: The Two Towers","no"
2002,"BEST PICTURE","The Pianist","no"
2002,"SOUND EDITING","The Lord of the Rings: The Two Towers","yes"
2002,"SOUND EDITING","Minority Report","no"
2002,"SOUND EDITING","Road to Perdition","no"
2003,"ACTOR IN A LEADING ROLE","Pirates of the Caribbean: The Curse of the Black P","no"
2003,"ACTOR IN A LEADING ROLE","House of Sand and Fog","no"
2003,"ACTOR IN A LEADING ROLE","Cold Mountain","no"
2003,"ACTOR IN A LEADING ROLE","Lost in Translation","no"
2003,"ACTOR IN A LEADING ROLE","Mystic River","yes"
2003,"ACTOR IN A SUPPORTING ROLE","The Cooler","no"
2003,"ACTOR IN A SUPPORTING ROLE","21 Grams","no"
2003,"ACTOR IN A SUPPORTING ROLE","In America","no"
2003,"ACTOR IN A SUPPORTING ROLE","Mystic River","yes"
2003,"ACTOR IN A SUPPORTING ROLE","The Last Samurai","no"
2003,"ACTRESS IN A LEADING ROLE","Whale Rider","no"
2003,"ACTRESS IN A LEADING ROLE","Something's Gotta Give","no"
2003,"ACTRESS IN A LEADING ROLE","In America","no"
2003,"ACTRESS IN A LEADING ROLE","Monster","yes"
2003,"ACTRESS IN A LEADING ROLE","21 Grams","no"
2003,"ACTRESS IN A SUPPORTING ROLE","House of Sand and Fog","no"
2003,"ACTRESS IN A SUPPORTING ROLE","Pieces of April","no"
2003,"ACTRESS IN A SUPPORTING ROLE","Mystic River","no"
2003,"ACTRESS IN A SUPPORTING ROLE","Thirteen","no"
2003,"ACTRESS IN A SUPPORTING ROLE","Cold Mountain","yes"
2003,"CINEMATOGRAPHY","City of God","no"
2003,"CINEMATOGRAPHY","Cold Mountain","no"
2003,"CINEMATOGRAPHY","Girl with a Pearl Earring","no"
2003,"CINEMATOGRAPHY","Master and Commander: The Far Side of the World","yes"
2003,"CINEMATOGRAPHY","Seabiscuit","no"
2003,"COSTUME DESIGN","Girl with a Pearl Earring","no"
2003,"COSTUME DESIGN","The Last Samurai","no"
2003,"COSTUME DESIGN","The Lord of the Rings: The Return of the King","yes"
2003,"COSTUME DESIGN","Master and Commander: The Far Side of the World","no"
2003,"COSTUME DESIGN","Seabiscuit","no"
2003,"DIRECTING","City of God","no"
2003,"DIRECTING","The Lord of the Rings: The Return of the King","yes"
2003,"DIRECTING","Lost in Translation","no"
2003,"DIRECTING","Master and Commander: The Far Side of the World","no"
2003,"DIRECTING","Mystic River","no"
2003,"FILM EDITING","City of God","no"
2003,"FILM EDITING","Cold Mountain","no"
2003,"FILM EDITING","The Lord of the Rings: The Return of the King","yes"
2003,"FILM EDITING","Master and Commander: The Far Side of the World","no"
2003,"FILM EDITING","Seabiscuit","no"
2003,"BEST PICTURE","The Lord of the Rings: The Return of the King","yes"
2003,"BEST PICTURE","Lost in Translation","no"
2003,"BEST PICTURE","Master and Commander: The Far Side of the World","no"
2003,"BEST PICTURE","Mystic River","no"
2003,"BEST PICTURE","Seabiscuit","no"
2003,"SOUND EDITING","Finding Nemo","no"
2003,"SOUND EDITING","Master and Commander: The Far Side of the World","yes"
2003,"SOUND EDITING","Pirates of the Caribbean: The Curse of the Black P","no"
2003,"SOUND MIXING","The Last Samurai","no"
2003,"SOUND MIXING","The Lord of the Rings: The Return of the King","yes"
2003,"SOUND MIXING","Master and Commander: The Far Side of the World","no"
2003,"SOUND MIXING","Pirates of the Caribbean: The Curse of the Black P","no"
2003,"SOUND MIXING","Seabiscuit","no"
2004,"ACTOR IN A LEADING ROLE","Hotel Rwanda","no"
2004,"ACTOR IN A LEADING ROLE","Finding Neverland","no"
2004,"ACTOR IN A LEADING ROLE","The Aviator","no"
2004,"ACTOR IN A LEADING ROLE","Million Dollar Baby","no"
2004,"ACTOR IN A LEADING ROLE","Ray","yes"
2004,"ACTOR IN A SUPPORTING ROLE","The Aviator","no"
2004,"ACTOR IN A SUPPORTING ROLE","Sideways","no"
2004,"ACTOR IN A SUPPORTING ROLE","Collateral","no"
2004,"ACTOR IN A SUPPORTING ROLE","Million Dollar Baby","yes"
2004,"ACTOR IN A SUPPORTING ROLE","Closer","no"
2004,"ACTRESS IN A LEADING ROLE","Being Julia","no"
2004,"ACTRESS IN A LEADING ROLE","Maria Full of Grace","no"
2004,"ACTRESS IN A LEADING ROLE","Vera Drake","no"
2004,"ACTRESS IN A LEADING ROLE","Million Dollar Baby","yes"
2004,"ACTRESS IN A LEADING ROLE","Eternal Sunshine of the Spotless Mind","no"
2004,"ACTRESS IN A SUPPORTING ROLE","The Aviator","yes"
2004,"ACTRESS IN A SUPPORTING ROLE","Kinsey","no"
2004,"ACTRESS IN A SUPPORTING ROLE","Sideways","no"
2004,"ACTRESS IN A SUPPORTING ROLE","Hotel Rwanda","no"
2004,"ACTRESS IN A SUPPORTING ROLE","Closer","no"
2004,"CINEMATOGRAPHY","The Aviator","yes"
2004,"CINEMATOGRAPHY","House of Flying Daggers","no"
2004,"CINEMATOGRAPHY","The Passion of the Christ","no"
2004,"CINEMATOGRAPHY","The Phantom of the Opera","no"
2004,"CINEMATOGRAPHY","A Very Long Engagement","no"
2004,"COSTUME DESIGN","The Aviator","yes"
2004,"COSTUME DESIGN","Finding Neverland","no"
2004,"COSTUME DESIGN","Lemony Snicket's A Series of Unfortunate Events","no"
2004,"COSTUME DESIGN","Ray","no"
2004,"COSTUME DESIGN","Troy","no"
2004,"DIRECTING","The Aviator","no"
2004,"DIRECTING","Million Dollar Baby","yes"
2004,"DIRECTING","Ray","no"
2004,"DIRECTING","Sideways","no"
2004,"DIRECTING","Vera Drake","no"
2004,"FILM EDITING","The Aviator","yes"
